cian_id,price_rub,rooms_count,total_area,kitchen_area,floor_number,floors_total,is_newbuilding,photos_count,district,metro_name,metro_minutes,address_full,lat,lon,jk_name,decoration,building_material,luxury_description,luxury_photo,luxury_reason
321905695,350865000,2.0,152.55,,2,7,True,3,Арбат,Арбатская,4.0,"Москва, ЦАО, район Арбат, Староваганьковский переулок, 17С4",55.7510938461089,37.6058711693097,Кло 17,without,monolithBrick,50,47,
328406907,108000000,3.0,96.0,10.0,25,36,True,3,Хорошевский,Петровский Парк,13.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/2",55.792513,37.542689,Прайм Парк,,monolithBrick,50,56,
323003712,390000000,4.0,168.0,20.0,6,7,True,3,Якиманка,Октябрьская,8.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 44",55.73255,37.619522,Полянка/44,,monolith,50,38,
322621218,490000000,4.0,250.0,,57,77,True,3,Пресненский,Деловой центр,6.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с2",55.751584,37.535332,NEVA TOWERS,,,50,53,
329410809,47700000,2.0,47.7,25.0,3,16,True,3,Беговой,Белорусская,4.0,"Москва, САО, район Беговой, Северный ао, Слава ЖК, К2",55.77991,37.580976,Слава,,monolith,50,64,
320963423,140000000,2.0,89.0,21.0,6,23,True,3,Пресненский,Улица 1905 года,15.0,"Москва, ЦАО, район Пресненский, улица Сергея Макеева, вл11/9с1-10",55.7631856532211,37.5487790502604,Квартал Life Time,without,monolith,50,52,
325484768,35982886,2.0,67.57,17.5,2,24,True,1,Замоскворечье,Павелецкая,7.0,"Москва, ЦАО, район Замоскворечье, Дубининская улица, 28",55.72589260813096,37.63891859328354,Павелецкая от Гранель,without,monolith,50,38,
328257727,179000000,2.0,154.0,15.0,68,72,True,3,Пресненский,Деловой центр,1.0,"Москва, ЦАО, район Пресненский, набережная Пресненская, 8с1",55.747115,37.539078,Город Столиц,,monolithBrick,50,48,
328713260,30872264,2.0,60.65,,2,17,True,3,Преображенское,Преображенская площадь,5.0,"Москва, ВАО, район Преображенское, Жилой комплекс Преображенская площадь",55.797530247757,37.7108863413889,Преображенская площадь,without,monolithBrick,50,55,
324865521,91000000,3.0,88.0,,7,18,True,3,Донской,Ленинский проспект,7.0,"Москва, ЮАО, район Донской, Шифт ЖК, к3",55.7104656030422,37.5921377103091,SHIFT,,,50,48,
322940080,503720000,3.0,179.9,,3,5,True,3,Тверской,Площадь Революции,2.0,"Москва, ЦАО, район Тверской, Богоявленский переулок, 3с1А",55.756227086405,37.6242221322616,Николь,preFine,monolith,50,53,
323831565,119000000,3.0,102.0,,61,68,True,3,Пресненский,Москва-Сити,2.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,NEVA TOWERS,,monolith,50,62,
323077667,350000000,6.0,181.6,15.0,6,8,True,3,Арбат,Арбатская,7.0,"Москва, ЦАО, район Арбат, Большой Афанасьевский переулок, 28",55.749603,37.597872,,,monolith,50,57,
326477843,215945600,4.0,150.8,31.6,4,20,True,3,Замоскворечье,Новокузнецкая,12.0,"Москва, ЦАО, район Замоскворечье, Большая Татарская улица",55.7377376200457,37.6361125233997,Татарская 35,without,monolith,50,58,
328175728,298000000,5.0,238.0,16.0,4,7,True,3,Якиманка,Третьяковская,5.0,"Москва, ЦАО, район Якиманка, Лаврушинский переулок, 17С4",55.741439,37.622297,,,brick,50,49,
327996848,27979062,3.0,59.87,10.2,2,27,True,3,Хорошево-Мневники,Октябрьское поле,16.0,"Москва, СЗАО, район Хорошево-Мневники, улица Народного Ополчения",55.7854934128249,37.4849640899635,Мнёвники от Гранель,without,monolith,50,39,
324139525,40000000,,51.0,10.0,36,63,True,3,Пресненский,Деловой центр,6.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с1",55.751138,37.533742,NEVA TOWERS,,monolith,50,53,
329414869,56900000,4.0,96.0,20.0,22,53,True,3,Пресненский,Шелепиха,5.0,"Москва, ЦАО, район Пресненский, Шмитовский проезд, 39к6",55.754772,37.525802,Headliner,,monolith,50,56,
326296744,260000000,3.0,102.0,24.5,6,12,True,3,Хамовники,Спортивная,6.0,"Москва, ЦАО, район Хамовники, улица Усачева, 15А",55.7256,37.570276,Садовые кварталы,,monolithBrick,50,50,
321435297,318705600,3.0,148.65,,7,13,True,3,Мещанский,Сухаревская,5.0,"Москва, ЦАО, район Мещанский, Садовая-Сухаревская улица, 14",55.772993,37.627391,Клубный дом Форум,fine,monolithBrick,50,35,
327564273,100000000,3.0,166.0,19.8,11,32,True,3,Обручевский,Новаторская,10.0,"Москва, ЮЗАО, район Обручевский, Ленинский проспект, 103",55.665969,37.51432,Эмеральд,,monolith,50,48,
327016841,17952430,2.0,50.9,20.8,2,16,True,3,,Бунинская аллея,8.0,"Москва, НАО (Новомосковский), Бунинская Набережная ЖК, 2.6/1.1",55.5473880892204,37.4790980072642,Бунинская набережная,fine,panel,50,39,
321363860,58029000,3.0,84.1,,9,57,True,3,Филевский парк,Фили,6.0,"Москва, ЗАО, район Филевский парк, Фили Сити ЖК",55.742078,37.509604,Феймос,preFine,monolith,50,39,
327120753,31641412,2.0,56.5,18.2,2,23,True,3,Кунцево,Кунцевская,12.0,"Москва, ЗАО, район Кунцево, улица Ивана Франко, 20к2",55.7282468448681,37.4351197355322,Кутузовский квартал,fine,monolith,50,44,
328581436,21209920,,31.6,,10,28,True,3,Лефортово,Римская,13.0,"Москва, ЮВАО, район Лефортово, Стоун Райз ЖК",55.7497379041794,37.685442678572,СТОУН Райз,without,monolithBrick,50,56,
327884836,161290000,1.0,66.6,26.8,2,12,True,3,Хамовники,Парк Культуры,21.0,"Москва, ЦАО, район Хамовники, 465-й кв-л, Фрунзенская Набережная ЖК",55.724679888165184,37.584960369475034,Клубный квартал «Фрунзенская набережная,without,monolith,50,58,
328909969,15626240,1.0,38.15,14.3,7,20,True,3,Преображенское,Преображенская площадь,17.0,"Москва, ВАО, район Преображенское, Потешная улица, вл5с1",55.8011126742237,37.7001390900826,ЭВОПАРК Сокольники,without,monolith,50,38,
312617237,462000000,4.0,210.45,20.0,9,9,True,3,Раменки,Ломоносовский проспект,19.0,"Москва, ЗАО, район Раменки, Мосфильмовская улица, 1к6",55.717614,37.525738,Вишневый сад,,,50,57,
314882596,18272982,1.0,38.22,,3,16,True,3,Даниловский,Автозаводская,22.0,"Москва, ЮАО, район Даниловский, Автозаводская улица, 24К1",55.7063973274103,37.6358636864162,Дом на набережной Инсайдер,without,monolith,50,49,
329004928,17280000,,28.1,,2,29,True,3,Южное Тушино,Тушинская,5.0,"Москва, СЗАО, район Южное Тушино, Лодочная улица, 27К2",55.83892361052195,37.46342934854725,ЮТУ,preFine,monolithBrick,50,49,
327191560,135000000,3.0,102.0,8.0,8,10,True,3,Дорогомилово,Парк Победы,12.0,"Москва, ЗАО, район Дорогомилово, улица Братьев Фонченко, 1к8",55.731374,37.516368,Victory Park Residences,,monolithBrick,50,39,
327996857,17618693,1.0,32.87,5.5,11,27,True,3,Хорошево-Мневники,Октябрьское поле,16.0,"Москва, СЗАО, район Хорошево-Мневники, улица Народного Ополчения",55.7854934128249,37.4849640899635,Мнёвники от Гранель,without,monolith,50,64,
325486804,23106920,,29.8,,19,44,True,3,Марьина роща,Марьина Роща,7.0,"Москва, СВАО, район Марьина роща, улица 4-я Марьиной рощи, 10",55.7967828568022,37.6246855391791,Мод,preFine,monolith,50,63,
326334895,1300000,3.0,78.0,10.0,69,79,True,3,Пресненский,Москва-Сити,4.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с2",55.751584,37.535332,NEVA TOWERS,,monolith,50,64,
312617241,477510000,4.0,217.05,20.0,9,9,True,3,Раменки,Ломоносовский проспект,19.0,"Москва, ЗАО, район Раменки, Мосфильмовская улица, 1к6",55.717614,37.525738,Вишневый сад,,,50,40,
329034674,15519234,2.0,45.82,16.8,14,21,True,3,Митино,Пятницкое шоссе,21.0,"Москва, СЗАО, район Митино, Квартал Мит ЖК",55.86588353415074,37.373319838607806,Квартал Мит,fine,monolith,50,44,
314894282,269640000,4.0,149.8,,1,10,True,3,Дорогомилово,Парк Победы,12.0,"Москва, ЗАО, район Дорогомилово, улица Братьев Фонченко, 1к8",55.7313260269634,37.5162291226844,Victory Park Residences,fine,monolithBrick,50,48,
325252890,200000000,3.0,202.0,,55,75,True,3,Пресненский,Москва-Сити,7.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 15",55.75052,37.539401,Меркурий Тауэр,,monolith,50,37,
327322004,75000000,2.0,64.75,10.0,9,11,True,3,Дорогомилово,Парк Победы,12.0,"Москва, ЗАО, район Дорогомилово, улица Братьев Фонченко, 1к8",55.731374,37.516368,Victory Park Residences,,monolith,50,49,
321910134,18732120,2.0,55.0,19.2,43,50,True,3,Северное Медведково,Медведково,17.0,"Москва, СВАО, район Северное Медведково, Полар ЖК, 1.5",55.8936106859597,37.6455140112516,Полар,preFine,monolith,50,61,
323619268,117000000,3.0,120.0,35.0,12,32,True,3,Даниловский,Павелецкая,9.0,"Москва, ЮАО, район Даниловский, Летниковская улица, 11к1",55.726183,37.644962,HIGH LIFE,,,50,49,
328494165,25988628,2.0,49.8,,2,27,True,3,Южнопортовый,Дубровка,12.0,"Москва, ЮВАО, район Южнопортовый, Новоостаповская улица, 6АС1",55.720137370467306,37.66733648940813,Симоновский Вал,without,,50,61,
329205105,53370000,2.0,67.0,23.1,13,14,True,3,Раменки,Минская,5.0,"Москва, ЗАО, район Раменки, проспект Генерала Дорохова, 39к2Л",55.714866,37.496632,Собрание клубных домов West Garden,rough,monolith,50,35,
327686248,29537307,2.0,46.5,,13,26,True,3,Нагатинский затон,Технопарк,6.0,"Москва, ЮАО, район Нагатинский затон, Дрим Рива ЖК",55.6937636952199,37.6834152738785,Дрим Рива,without,monolithBrick,50,43,
